Site,"Alvarado Creek","Alvarado Creek","Alvarado Creek"
"04-01-2025 22:00:19",53.1,759.3,18.07
"04-01-2025 22:05:19",52.9,759.2,18.03
"04-01-2025 22:10:19",53.2,757.7,18.00
"04-01-2025 22:15:19",52.3,760.4,17.95
"04-01-2025 22:20:19",52.1,760.4,17.90
"04-01-2025 22:25:19",54.9,760.5,17.86
"04-01-2025 22:30:19",53.8,760.7,17.81
"04-01-2025 22:35:19",53.0,759.8,17.76
"04-01-2025 22:40:19",52.4,760.0,17.71
"04-01-2025 22:45:19",51.0,759.7,17.66
"04-01-2025 22:50:19",53.2,760.9,17.62
"04-01-2025 22:55:19",52.6,759.0,17.57
"04-01-2025 23:00:19",53.7,759.7,17.54
"04-01-2025 23:05:19",51.4,760.7,17.49
"04-01-2025 23:10:19",52.4,760.3,17.45
"04-01-2025 23:15:19",53.2,760.9,17.40
"04-01-2025 23:20:19",54.1,761.4,17.37
"04-01-2025 23:25:19",53.6,760.0,17.33
"04-01-2025 23:30:19",53.5,759.0,17.29
"04-01-2025 23:35:19",52.3,760.4,17.24
"04-01-2025 23:40:19",51.7,760.4,17.20
"04-01-2025 23:45:19",52.9,759.6,17.16
"04-01-2025 23:50:19",52.9,761.8,17.12
"04-01-2025 23:55:19",52.4,759.7,17.09
"04-02-2025 00:00:19",52.6,757.7,17.06
"04-02-2025 00:05:19",53.5,758.8,17.02
"04-02-2025 00:10:19",53.7,757.3,16.99
"04-02-2025 00:15:19",52.5,756.2,16.95
"04-02-2025 00:20:19",52.5,752.4,16.93
"04-02-2025 00:25:19",52.1,755.0,16.90
"04-02-2025 00:30:19",51.8,755.2,16.86
"04-02-2025 00:35:19",52.8,752.8,16.83
"04-02-2025 00:40:19",52.1,753.4,16.81
"04-02-2025 00:45:19",52.4,751.5,16.78
"04-02-2025 00:50:19",52.3,750.9,16.75
"04-02-2025 00:55:19",53.6,752.8,16.73
"04-02-2025 01:00:19",51.1,751.0,16.70
"04-02-2025 01:05:19",52.5,750.6,16.67
"04-02-2025 01:10:19",52.8,749.8,16.64
"04-02-2025 01:15:19",53.7,748.4,16.61
"04-02-2025 01:20:19",52.1,748.7,16.57
"04-02-2025 01:25:19",52.6,748.0,16.54
"04-02-2025 01:30:19",53.0,747.6,16.52
"04-02-2025 01:35:19",53.3,747.4,16.50
"04-02-2025 01:40:19",52.7,747.1,16.47
"04-02-2025 01:45:19",52.2,746.0,16.44
"04-02-2025 01:50:19",51.7,743.4,16.41
"04-02-2025 01:55:19",52.8,743.2,16.38
"04-02-2025 02:00:19",51.8,744.0,16.35
"04-02-2025 02:05:19",53.2,743.5,16.32
"04-02-2025 02:10:19",53.0,741.7,16.30
"04-02-2025 02:15:19",52.0,740.5,16.28
"04-02-2025 02:20:19",52.0,740.4,16.25
"04-02-2025 02:25:19",53.2,740.5,16.21
"04-02-2025 02:30:19",51.8,738.1,16.19
"04-02-2025 02:35:19",50.6,738.5,16.17
"04-02-2025 02:40:19",53.4,731.4,16.15
"04-02-2025 02:45:19",53.1,735.8,16.12
"04-02-2025 02:50:19",53.1,733.2,16.09
"04-02-2025 02:55:19",52.3,735.5,16.05
"04-02-2025 03:00:19",51.6,735.6,16.03
"04-02-2025 03:05:19",51.2,734.0,16.01
"04-02-2025 03:10:19",52.6,733.3,15.98
"04-02-2025 03:15:19",52.2,733.0,15.95
"04-02-2025 03:20:19",52.0,732.0,15.93
"04-02-2025 03:25:19",52.8,729.8,15.91
"04-02-2025 03:30:19",51.3,731.4,15.88
"04-02-2025 03:35:19",51.4,729.9,15.85
"04-02-2025 03:40:19",52.5,729.6,15.82
"04-02-2025 03:45:19",52.0,729.9,15.79
"04-02-2025 03:50:19",51.6,729.4,15.77
"04-02-2025 03:55:19",51.5,727.0,15.74
"04-02-2025 04:00:19",51.0,727.4,15.72
"04-02-2025 04:05:19",51.5,725.3,15.70
"04-02-2025 04:10:19",53.6,726.8,15.68
"04-02-2025 04:15:19",51.6,724.9,15.65
"04-02-2025 04:20:19",52.0,724.6,15.63
"04-02-2025 04:25:19",52.3,723.1,15.61
"04-02-2025 04:30:19",51.8,723.2,15.59
"04-02-2025 04:35:19",51.7,723.3,15.57
"04-02-2025 04:40:19",51.8,722.4,15.55
"04-02-2025 04:45:19",53.3,720.3,15.53
"04-02-2025 04:50:19",52.2,722.2,15.51
"04-02-2025 04:55:19",53.5,721.6,15.49
"04-02-2025 05:00:19",50.9,721.4,15.47
"04-02-2025 05:05:19",52.2,720.0,15.45
"04-02-2025 05:10:19",52.6,720.0,15.43
"04-02-2025 05:15:19",52.3,717.6,15.40
"04-02-2025 05:20:19",51.4,717.2,15.38
"04-02-2025 05:25:19",53.0,716.3,15.35
"04-02-2025 05:30:19",52.0,716.4,15.34
"04-02-2025 05:35:19",52.0,715.8,15.32
"04-02-2025 05:40:19",52.1,715.1,15.30
"04-02-2025 05:45:19",53.0,714.6,15.28
"04-02-2025 05:50:19",51.4,715.4,15.25
"04-02-2025 05:55:19",52.1,713.9,15.22
"04-02-2025 06:00:19",51.9,714.4,15.21
"04-02-2025 06:05:19",51.7,712.9,15.17
"04-02-2025 06:10:19",52.1,714.3,15.14
"04-02-2025 06:15:19",52.0,712.7,15.12
"04-02-2025 06:20:19",53.3,711.6,15.09
"04-02-2025 06:25:19",52.4,704.4,15.07
"04-02-2025 06:30:19",50.7,710.5,15.06
"04-02-2025 06:35:19",51.1,711.1,15.03
"04-02-2025 06:40:19",52.6,709.4,15.01
"04-02-2025 06:45:19",52.0,697.4,14.99
"04-02-2025 06:50:19",52.1,709.0,14.97
"04-02-2025 06:55:19",52.5,709.2,14.95
"04-02-2025 07:00:19",52.8,708.4,14.93
"04-02-2025 07:05:19",51.6,706.8,14.91
"04-02-2025 07:10:19",51.0,706.3,14.89
"04-02-2025 07:15:19",51.8,705.7,14.87
"04-02-2025 07:20:19",50.2,704.9,14.86
"04-02-2025 07:25:19",52.1,705.6,14.85
"04-02-2025 07:30:19",52.6,703.6,14.84
"04-02-2025 07:35:19",53.0,704.0,14.82
"04-02-2025 07:40:19",50.8,702.8,14.80
"04-02-2025 07:45:19",51.0,702.1,14.80
"04-02-2025 07:50:19",51.9,702.4,14.79
"04-02-2025 07:55:19",52.8,700.7,14.78
"04-02-2025 08:00:19",51.3,700.6,14.76
"04-02-2025 08:05:19",52.9,699.7,14.75
"04-02-2025 08:10:19",51.2,698.9,14.75
"04-02-2025 08:15:19",50.9,698.8,14.74
"04-02-2025 08:20:19",51.1,698.6,14.74
"04-02-2025 08:25:19",52.1,698.8,14.74
"04-02-2025 08:30:19",50.9,696.1,14.74
"04-02-2025 08:35:19",51.7,697.3,14.73
"04-02-2025 08:40:19",50.5,696.4,14.72
"04-02-2025 08:45:19",52.2,694.6,14.71
"04-02-2025 08:50:19",51.4,694.8,14.71
"04-02-2025 08:55:19",50.6,693.6,14.71
"04-02-2025 09:00:19",51.6,693.6,14.71
"04-02-2025 09:05:19",50.3,692.9,14.70
"04-02-2025 09:10:19",51.3,691.8,14.70
"04-02-2025 09:15:19",51.4,692.3,14.70
"04-02-2025 09:20:19",50.8,691.6,14.70
"04-02-2025 09:25:19",52.3,690.2,14.70
"04-02-2025 09:30:19",50.1,691.1,14.70
"04-02-2025 09:35:19",52.4,689.6,14.70
"04-02-2025 09:40:19",50.6,688.4,14.69
"04-02-2025 09:45:19",49.8,687.5,14.69
"04-02-2025 09:50:19",52.1,686.6,14.69
"04-02-2025 09:55:19",51.1,686.7,14.69
"04-02-2025 10:00:19",51.4,685.1,14.69
"04-02-2025 10:05:19",51.7,685.3,14.70
"04-02-2025 10:10:19",51.9,685.2,14.70
"04-02-2025 10:15:19",51.4,684.5,14.71
"04-02-2025 10:20:19",52.0,684.6,14.71
"04-02-2025 10:25:19",50.8,682.0,14.72
"04-02-2025 10:30:19",52.0,682.0,14.73
"04-02-2025 10:35:19",52.1,682.0,14.73
"04-02-2025 10:40:19",50.4,680.5,14.74
"04-02-2025 10:45:19",53.0,679.6,14.75
"04-02-2025 10:50:19",51.5,677.6,14.75
"04-02-2025 10:55:19",51.6,677.9,14.75
"04-02-2025 11:00:19",50.8,677.7,14.75
"04-02-2025 11:05:19",50.2,676.4,14.75
"04-02-2025 11:10:19",50.1,675.8,14.75
"04-02-2025 11:15:19",50.2,675.8,14.74
"04-02-2025 11:20:19",51.1,670.3,14.73
"04-02-2025 11:25:19",49.1,671.1,14.72
"04-02-2025 11:30:19",50.4,673.3,14.71
"04-02-2025 11:35:19",51.4,671.0,14.69
"04-02-2025 11:40:19",50.6,670.6,14.69
"04-02-2025 11:45:19",49.7,665.6,14.69
"04-02-2025 11:50:19",51.7,662.3,14.69
"04-02-2025 11:55:19",51.3,666.3,14.70
"04-02-2025 12:00:19",52.3,663.9,14.71
"04-02-2025 12:05:19",51.7,665.6,14.72
"04-02-2025 12:10:19",52.3,661.5,14.74
"04-02-2025 12:15:19",50.7,664.4,14.76
"04-02-2025 12:20:19",50.6,661.4,14.79
"04-02-2025 12:25:19",50.9,658.3,14.84
"04-02-2025 12:30:19",51.5,655.8,14.87
"04-02-2025 12:35:19",51.3,653.7,14.90
"04-02-2025 12:40:19",50.3,653.8,14.93
"04-02-2025 12:45:19",51.8,651.6,14.95
"04-02-2025 12:50:19",49.9,654.3,14.98
"04-02-2025 12:55:19",50.0,653.9,15.01
"04-02-2025 13:00:19",51.1,649.9,15.04
"04-02-2025 13:05:19",49.1,650.6,15.09
"04-02-2025 13:10:19",50.8,649.1,15.14
"04-02-2025 13:15:19",49.5,646.5,15.19
"04-02-2025 13:20:19",51.2,647.4,15.25
"04-02-2025 13:25:19",50.9,643.1,15.30
"04-02-2025 13:30:19",49.9,641.1,15.35
"04-02-2025 13:35:19",49.1,641.1,15.40
"04-02-2025 13:40:19",49.8,638.3,15.45
"04-02-2025 13:45:19",50.5,637.3,15.50
"04-02-2025 13:50:19",50.2,635.2,15.55
"04-02-2025 13:55:19",49.9,635.0,15.59
"04-02-2025 14:00:19",49.5,632.3,15.64
"04-02-2025 14:05:19",50.1,632.0,15.68
"04-02-2025 14:10:19",49.2,629.1,15.72
"04-02-2025 14:15:19",49.2,628.1,15.75
"04-02-2025 14:20:19",51.3,627.0,15.78
"04-02-2025 14:25:19",48.7,626.0,15.80
"04-02-2025 14:30:19",49.1,624.1,15.83
"04-02-2025 14:35:19",49.7,623.6,15.85
"04-02-2025 14:40:19",50.0,623.0,15.87
"04-02-2025 14:45:19",49.2,621.0,15.89
"04-02-2025 14:50:19",48.4,620.2,15.90
"04-02-2025 14:55:19",49.3,618.9,15.91
"04-02-2025 15:00:19",50.3,619.1,15.93
"04-02-2025 15:05:19",48.7,616.4,15.93
"04-02-2025 15:10:19",48.2,615.9,15.94
"04-02-2025 15:15:19",49.1,613.2,15.95
"04-02-2025 15:20:19",49.5,613.2,15.96
"04-02-2025 15:25:19",49.9,611.3,15.97
"04-02-2025 15:30:19",49.8,610.1,15.98
"04-02-2025 15:35:19",50.3,608.7,16.00
"04-02-2025 15:40:19",47.7,605.4,16.01
"04-02-2025 15:45:19",49.4,603.4,16.03
"04-02-2025 15:50:19",49.0,602.7,16.04
"04-02-2025 15:55:19",48.6,600.6,16.06
"04-02-2025 16:00:19",51.7,599.5,16.08
"04-02-2025 16:05:19",51.3,597.9,16.10
"04-02-2025 16:10:19",48.3,596.0,16.12
"04-02-2025 16:15:19",48.9,595.0,16.14
"04-02-2025 16:20:19",50.1,594.5,16.17
"04-02-2025 16:25:19",48.0,591.8,16.19
"04-02-2025 16:30:19",48.5,591.0,16.22
"04-02-2025 16:35:19",50.9,588.7,16.24
"04-02-2025 16:40:19",50.6,589.4,16.27
"04-02-2025 16:45:19",49.2,587.3,16.31
"04-02-2025 16:50:19",48.0,586.0,16.33
"04-02-2025 16:55:19",49.2,584.3,16.37
"04-02-2025 17:00:19",48.6,583.6,16.41
"04-02-2025 17:05:19",49.7,581.0,16.44
"04-02-2025 17:10:19",47.9,581.6,16.47
"04-02-2025 17:15:19",48.2,580.0,16.51
"04-02-2025 17:20:19",46.9,577.6,16.55
"04-02-2025 17:25:19",47.6,577.9,16.59
"04-02-2025 17:30:19",47.6,576.2,16.63
"04-02-2025 17:35:19",48.4,575.1,16.67
"04-02-2025 17:40:19",47.4,574.1,16.71
"04-02-2025 17:45:19",47.5,573.3,16.74
"04-02-2025 17:50:19",47.9,571.8,16.78
"04-02-2025 17:55:19",47.7,571.8,16.82
"04-02-2025 18:00:19",46.9,570.7,16.87
"04-02-2025 18:05:19",47.5,568.0,16.91
"04-02-2025 18:10:19",47.9,569.1,16.95
"04-02-2025 18:15:19",48.2,569.2,16.98
"04-02-2025 18:20:19",48.2,568.1,17.01
"04-02-2025 18:25:19",48.9,566.9,17.05
"04-02-2025 18:30:19",48.7,565.3,17.08
"04-02-2025 18:35:19",47.9,565.3,17.11
"04-02-2025 18:40:19",47.5,564.9,17.14
"04-02-2025 18:45:19",47.3,563.6,17.16
"04-02-2025 18:50:19",46.7,562.9,17.18
"04-02-2025 18:55:19",47.3,562.2,17.20
"04-02-2025 19:00:19",48.2,563.4,17.22
"04-02-2025 19:05:19",47.6,561.9,17.24
"04-02-2025 19:10:19",48.4,561.7,17.26
"04-02-2025 19:15:19",48.3,560.9,17.27
"04-02-2025 19:20:19",47.8,560.3,17.29
"04-02-2025 19:25:19",46.7,559.4,17.31
"04-02-2025 19:30:19",48.8,559.7,17.33
"04-02-2025 19:35:19",48.0,560.7,17.35
"04-02-2025 19:40:19",49.1,559.9,17.37
"04-02-2025 19:45:19",48.8,560.6,17.38
"04-02-2025 19:50:19",47.3,560.6,17.40
"04-02-2025 19:55:19",47.0,560.0,17.42
"04-02-2025 20:00:19",47.1,560.2,17.44
"04-02-2025 20:05:19",47.1,561.3,17.45
"04-02-2025 20:10:19",48.5,561.6,17.47
"04-02-2025 20:15:19",46.6,560.3,17.49
"04-02-2025 20:20:19",48.7,560.8,17.51
"04-02-2025 20:25:19",48.2,562.2,17.53
"04-02-2025 20:30:19",47.2,561.6,17.54
"04-02-2025 20:35:19",47.9,561.6,17.56
"04-02-2025 20:40:19",46.7,561.9,17.57
"04-02-2025 20:45:19",47.5,562.7,17.59
"04-02-2025 20:50:19",47.3,564.3,17.60
"04-02-2025 20:55:19",46.4,564.5,17.61
"04-02-2025 21:00:19",47.8,564.9,17.62
"04-02-2025 21:05:19",48.2,567.0,17.63
"04-02-2025 21:10:19",47.9,566.2,17.64
"04-02-2025 21:15:19",47.6,567.1,17.65
"04-02-2025 21:20:19",46.8,566.5,17.65
"04-02-2025 21:25:19",47.4,567.7,17.65
"04-02-2025 21:30:19",47.5,568.1,17.66
"04-02-2025 21:35:19",47.4,568.5,17.65
"04-02-2025 21:40:19",47.7,568.2,17.65
"04-02-2025 21:45:19",47.4,570.8,17.65
"04-02-2025 21:50:19",48.0,569.8,17.65
"04-02-2025 21:55:19",46.8,571.6,17.64
"04-02-2025 22:00:19",47.1,571.5,17.63
"04-02-2025 22:05:19",47.3,570.2,17.63
"04-02-2025 22:10:19",47.5,572.9,17.61
"04-02-2025 22:15:19",47.0,572.3,17.60
"04-02-2025 22:20:19",49.8,572.7,17.58
"04-02-2025 22:25:19",47.4,572.5,17.57
"04-02-2025 22:30:19",47.5,575.1,17.54
"04-02-2025 22:35:19",47.1,574.8,17.52
"04-02-2025 22:40:19",47.9,575.7,17.49
"04-02-2025 22:45:19",46.8,577.4,17.46
"04-02-2025 22:50:19",48.1,577.9,17.44
"04-02-2025 22:55:19",48.0,577.1,17.41
"04-02-2025 23:00:19",47.8,578.0,17.38
"04-02-2025 23:05:19",48.2,579.2,17.34
"04-02-2025 23:10:19",45.8,579.3,17.31
"04-02-2025 23:15:19",48.8,580.8,17.27
"04-02-2025 23:20:19",47.6,580.1,17.24
"04-02-2025 23:25:19",46.9,580.8,17.21
"04-02-2025 23:30:19",45.7,581.0,17.17
"04-02-2025 23:35:19",48.0,580.6,17.13
"04-02-2025 23:40:19",48.6,581.4,17.09
"04-02-2025 23:45:19",48.2,582.6,17.07
"04-02-2025 23:50:19",47.8,582.6,17.03
"04-02-2025 23:55:19",48.9,582.0,17.00
"04-03-2025 00:00:19",49.2,582.4,16.95
"04-03-2025 00:05:19",47.4,583.2,16.93
"04-03-2025 00:10:19",46.6,583.0,16.89
"04-03-2025 00:15:19",48.4,584.2,16.86
"04-03-2025 00:20:19",47.5,583.8,16.83
"04-03-2025 00:25:19",47.7,584.0,16.78
"04-03-2025 00:30:19",47.2,583.8,16.75
"04-03-2025 00:35:19",47.1,585.2,16.72
"04-03-2025 00:40:19",47.9,585.2,16.68
"04-03-2025 00:45:19",47.7,583.5,16.64
"04-03-2025 00:50:19",47.9,586.4,16.61
"04-03-2025 00:55:19",47.9,586.9,16.57
"04-03-2025 01:00:19",46.6,587.0,16.54
"04-03-2025 01:05:19",46.3,586.8,16.51
"04-03-2025 01:10:19",47.6,587.1,16.47
"04-03-2025 01:15:19",49.3,587.9,16.43
"04-03-2025 01:20:19",46.1,587.8,16.39
"04-03-2025 01:25:19",48.4,588.6,16.35
"04-03-2025 01:30:19",49.0,589.4,16.31
"04-03-2025 01:35:19",47.5,590.7,16.27
"04-03-2025 01:40:19",47.5,588.8,16.23
"04-03-2025 01:45:19",48.8,590.5,16.20
"04-03-2025 01:50:19",47.7,590.3,16.16
"04-03-2025 01:55:19",48.6,588.8,16.13
"04-03-2025 02:00:19",48.0,588.5,16.09
"04-03-2025 02:05:19",48.1,591.2,16.07
"04-03-2025 02:10:19",48.1,591.1,16.04
"04-03-2025 02:15:19",46.4,590.8,15.99
"04-03-2025 02:20:19",47.5,591.4,15.95
"04-03-2025 02:25:19",47.4,591.0,15.91
"04-03-2025 02:30:19",48.9,592.0,15.87
"04-03-2025 02:35:19",48.4,591.9,15.85
"04-03-2025 02:40:19",47.6,592.3,15.82
"04-03-2025 02:45:19",47.3,593.1,15.79
"04-03-2025 02:50:19",48.4,593.1,15.76
"04-03-2025 02:55:19",48.1,592.6,15.73
"04-03-2025 03:00:19",48.5,593.0,15.71
"04-03-2025 03:05:19",45.9,591.7,15.68
"04-03-2025 03:10:19",48.0,594.0,15.65
"04-03-2025 03:15:19",49.0,592.4,15.62
"04-03-2025 03:20:19",47.3,593.4,15.60
"04-03-2025 03:25:19",47.1,594.3,15.57
"04-03-2025 03:30:19",47.6,593.4,15.55
"04-03-2025 03:35:19",48.7,592.2,15.53
"04-03-2025 03:40:19",48.1,591.6,15.51
"04-03-2025 03:45:19",48.6,592.1,15.49
"04-03-2025 03:50:19",48.2,590.4,15.46
"04-03-2025 03:55:19",47.6,591.2,15.45
"04-03-2025 04:00:19",48.7,591.0,15.43
"04-03-2025 04:05:19",49.0,589.8,15.41
"04-03-2025 04:10:19",48.0,589.4,15.39
"04-03-2025 04:15:19",48.4,590.8,15.37
"04-03-2025 04:20:19",48.3,590.1,15.35
"04-03-2025 04:25:19",48.1,590.3,15.34
"04-03-2025 04:30:19",46.1,589.2,15.32
"04-03-2025 04:35:19",46.6,588.6,15.30
"04-03-2025 04:40:19",47.6,588.8,15.28
"04-03-2025 04:45:19",47.7,588.6,15.26
"04-03-2025 04:50:19",47.4,588.5,15.25
"04-03-2025 04:55:19",47.4,588.8,15.23
"04-03-2025 05:00:19",47.5,587.9,15.21
"04-03-2025 05:05:19",48.3,587.7,15.19
"04-03-2025 05:10:19",47.1,587.9,15.18
"04-03-2025 05:15:19",47.4,587.9,15.15
"04-03-2025 05:20:19",47.9,587.6,15.13
"04-03-2025 05:25:19",47.5,586.4,15.11
"04-03-2025 05:30:19",47.3,587.5,15.09
"04-03-2025 05:35:19",46.6,587.0,15.07
"04-03-2025 05:40:19",46.7,586.9,15.06
"04-03-2025 05:45:19",47.7,586.2,15.03
"04-03-2025 05:50:19",46.5,585.9,15.01
"04-03-2025 05:55:19",47.3,586.3,15.00
"04-03-2025 06:00:19",46.7,585.7,14.97
"04-03-2025 06:05:19",46.9,584.8,14.96
"04-03-2025 06:10:19",47.2,585.8,14.94
"04-03-2025 06:15:19",46.7,584.4,14.92
"04-03-2025 06:20:19",46.9,584.2,14.90
"04-03-2025 06:25:19",47.4,585.0,14.89
"04-03-2025 06:30:19",46.7,584.9,14.87
"04-03-2025 06:35:19",46.8,583.5,14.85
"04-03-2025 06:40:19",47.6,583.6,14.83
"04-03-2025 06:45:19",47.8,584.9,14.81
"04-03-2025 06:50:19",47.4,584.4,14.80
"04-03-2025 06:55:19",47.4,584.3,14.78
"04-03-2025 07:00:19",47.0,583.1,14.77
"04-03-2025 07:05:19",47.9,584.1,14.75
"04-03-2025 07:10:19",48.3,583.7,14.74
"04-03-2025 07:15:19",47.0,584.3,14.72
"04-03-2025 07:20:19",48.0,584.2,14.71
"04-03-2025 07:25:19",47.5,583.4,14.70
"04-03-2025 07:30:19",46.1,583.4,14.69
"04-03-2025 07:35:19",47.8,582.6,14.68
"04-03-2025 07:40:19",47.2,582.0,14.67
"04-03-2025 07:45:19",47.9,581.8,14.66
"04-03-2025 07:50:19",47.5,580.5,14.65
"04-03-2025 07:55:19",46.8,579.9,14.65
"04-03-2025 08:00:19",46.3,581.4,14.65
"04-03-2025 08:05:19",48.0,581.0,14.65
"04-03-2025 08:10:19",47.1,580.3,14.64
"04-03-2025 08:15:19",47.8,581.8,14.64
"04-03-2025 08:20:19",47.2,580.7,14.63
"04-03-2025 08:25:19",48.1,580.6,14.63
"04-03-2025 08:30:19",49.2,580.1,14.63
"04-03-2025 08:35:19",46.6,581.2,14.62
"04-03-2025 08:40:19",47.2,579.6,14.62
"04-03-2025 08:45:19",47.1,581.0,14.62
"04-03-2025 08:50:19",47.6,580.0,14.61
"04-03-2025 08:55:19",47.1,580.1,14.61
"04-03-2025 09:00:19",46.9,579.6,14.61
"04-03-2025 09:05:19",46.7,579.0,14.60
"04-03-2025 09:10:19",47.2,579.8,14.60
"04-03-2025 09:15:19",47.4,580.1,14.60
"04-03-2025 09:20:19",48.2,579.2,14.59
"04-03-2025 09:25:19",47.6,579.3,14.59
"04-03-2025 09:30:19",46.5,579.3,14.59
"04-03-2025 09:35:19",48.3,578.8,14.59
"04-03-2025 09:40:19",48.1,579.4,14.58
"04-03-2025 09:45:19",48.2,580.2,14.58
"04-03-2025 09:50:19",48.6,579.5,14.57
"04-03-2025 09:55:19",49.2,579.1,14.57
"04-03-2025 10:00:19",48.3,579.1,14.56
"04-03-2025 10:05:19",48.2,577.9,14.56
"04-03-2025 10:10:19",50.0,579.4,14.53
"04-03-2025 10:15:19",47.5,578.9,14.51
"04-03-2025 10:20:19",48.2,580.4,14.48
"04-03-2025 10:25:19",47.6,580.5,14.46
"04-03-2025 10:30:19",48.6,579.8,14.47
"04-03-2025 10:35:19",49.3,578.6,14.48
"04-03-2025 10:40:19",47.8,578.7,14.49
"04-03-2025 10:45:19",49.0,576.6,14.51
"04-03-2025 10:50:19",49.7,575.1,14.52
"04-03-2025 10:55:19",49.6,573.3,14.55
"04-03-2025 11:00:19",49.0,574.1,14.56
"04-03-2025 11:05:19",48.1,571.3,14.59
"04-03-2025 11:10:19",48.0,570.6,14.62
"04-03-2025 11:15:19",48.7,569.3,14.65
"04-03-2025 11:20:19",48.9,566.9,14.68
"04-03-2025 11:25:19",47.8,568.0,14.71
"04-03-2025 11:30:19",48.4,566.8,14.74
"04-03-2025 11:35:19",47.3,565.1,14.76
"04-03-2025 11:40:19",47.4,565.7,14.80
"04-03-2025 11:45:19",48.8,564.4,14.85
"04-03-2025 11:50:19",49.4,564.5,14.90
"04-03-2025 11:55:19",47.9,564.3,14.96
"04-03-2025 12:00:19",47.8,562.8,15.01
"04-03-2025 12:05:19",47.8,562.6,15.06
"04-03-2025 12:10:19",46.8,562.3,15.12
"04-03-2025 12:15:19",47.0,562.5,15.18
"04-03-2025 12:20:19",48.0,561.9,15.24
"04-03-2025 12:25:19",48.0,562.0,15.29
"04-03-2025 12:30:19",47.1,566.4,15.38
"04-03-2025 12:35:19",47.8,564.2,15.47
"04-03-2025 12:40:19",47.9,563.9,15.57
"04-03-2025 12:45:19",46.4,563.3,15.68
"04-03-2025 12:50:19",47.2,563.6,15.78
"04-03-2025 12:55:19",48.1,563.8,15.88
"04-03-2025 13:00:19",46.8,564.4,15.98
"04-03-2025 13:05:19",46.9,561.4,16.08
"04-03-2025 13:10:19",47.6,562.9,16.17
"04-03-2025 13:15:19",47.3,562.1,16.24
"04-03-2025 13:20:19",46.7,562.6,16.31
"04-03-2025 13:25:19",46.6,562.3,16.38
"04-03-2025 13:30:19",46.7,561.1,16.45
"04-03-2025 13:35:19",47.0,560.4,16.52
"04-03-2025 13:40:19",47.9,560.1,16.59
"04-03-2025 13:45:19",47.0,559.9,16.65
"04-03-2025 13:50:19",47.3,559.2,16.71
"04-03-2025 13:55:19",47.7,560.1,16.77
"04-03-2025 14:00:19",47.7,559.0,16.83
"04-03-2025 14:05:19",47.1,558.5,16.90
"04-03-2025 14:10:19",47.4,558.0,16.95
"04-03-2025 14:15:19",47.2,555.9,17.00
"04-03-2025 14:20:19",46.5,554.6,17.05
"04-03-2025 14:25:19",46.1,553.6,17.09
"04-03-2025 14:30:19",46.3,552.1,17.14
"04-03-2025 14:35:19",47.1,551.0,17.17
"04-03-2025 14:40:19",46.8,548.6,17.21
"04-03-2025 14:45:19",47.7,546.4,17.25
"04-03-2025 14:50:19",45.3,545.9,17.28
"04-03-2025 14:55:19",45.7,545.6,17.30
"04-03-2025 15:00:19",46.9,542.3,17.32
"04-03-2025 15:05:19",46.9,541.2,17.35
"04-03-2025 15:10:19",47.7,540.7,17.37
"04-03-2025 15:15:19",46.4,538.4,17.39
"04-03-2025 15:20:19",47.6,537.0,17.40
"04-03-2025 15:25:19",45.9,534.6,17.41
"04-03-2025 15:30:19",47.4,531.4,17.42
"04-03-2025 15:35:19",46.3,531.3,17.43
"04-03-2025 15:40:19",46.9,528.9,17.44
"04-03-2025 15:45:19",45.8,527.2,17.46
"04-03-2025 15:50:19",46.1,524.6,17.47
"04-03-2025 15:55:19",43.8,524.2,17.48
"04-03-2025 16:00:19",45.5,518.7,17.49
"04-03-2025 16:05:19",45.4,518.9,17.50
"04-03-2025 16:10:19",46.0,517.0,17.52
"04-03-2025 16:15:19",44.0,514.5,17.52
"04-03-2025 16:20:19",44.9,512.3,17.53
"04-03-2025 16:25:19",44.3,509.9,17.54
"04-03-2025 16:30:19",45.2,507.4,17.56
"04-03-2025 16:35:19",45.4,505.6,17.58
"04-03-2025 16:40:19",44.9,504.4,17.60
"04-03-2025 16:45:19",45.6,501.5,17.62
"04-03-2025 16:50:19",44.8,499.8,17.63
"04-03-2025 16:55:19",42.8,497.5,17.65
"04-03-2025 17:00:19",45.4,497.1,17.67
"04-03-2025 17:05:19",44.1,495.2,17.69
"04-03-2025 17:10:19",43.8,493.4,17.71
"04-03-2025 17:15:19",45.4,491.2,17.73
"04-03-2025 17:20:19",45.2,489.7,17.74
"04-03-2025 17:25:19",44.5,488.3,17.76
"04-03-2025 17:30:19",44.5,486.4,17.77
"04-03-2025 17:35:19",44.3,485.2,17.77
"04-03-2025 17:40:19",45.0,482.8,17.81
"04-03-2025 17:45:19",42.5,481.9,17.83
"04-03-2025 17:50:19",43.8,479.8,17.85
"04-03-2025 17:55:19",44.7,478.0,17.86
"04-03-2025 18:00:19",43.1,476.0,17.88
"04-03-2025 18:05:19",43.2,474.7,17.90
"04-03-2025 18:10:19",44.8,472.8,17.91
"04-03-2025 18:15:19",43.9,471.2,17.92
"04-03-2025 18:20:19",43.8,469.2,17.94
"04-03-2025 18:25:19",44.4,469.1,17.96
"04-03-2025 18:30:19",44.4,468.0,17.97
"04-03-2025 18:35:19",44.3,467.1,17.99
"04-03-2025 18:40:19",42.8,464.3,18.00
