"","agency_cd","site_no","dateTime","X_00065_00000","X_00065_00000_cd","tz_cd"
"5706","USGS","11022830","2024-10-30 10:45:00",1.63,"P","America/Los_Angeles"
"5707","USGS","11022830","2024-10-30 11:00:00",1.63,"P","America/Los_Angeles"
"5708","USGS","11022830","2024-10-30 11:15:00",1.62,"P","America/Los_Angeles"
"5709","USGS","11022830","2024-10-30 11:30:00",1.62,"P","America/Los_Angeles"
"5710","USGS","11022830","2024-10-30 11:45:00",1.62,"P","America/Los_Angeles"
"5711","USGS","11022830","2024-10-30 12:00:00",1.61,"P","America/Los_Angeles"
"5712","USGS","11022830","2024-10-30 12:15:00",1.61,"P","America/Los_Angeles"
"5713","USGS","11022830","2024-10-30 12:30:00",1.61,"P","America/Los_Angeles"
"5714","USGS","11022830","2024-10-30 12:45:00",1.62,"P","America/Los_Angeles"
"5715","USGS","11022830","2024-10-30 13:00:00",1.61,"P","America/Los_Angeles"
"5716","USGS","11022830","2024-10-30 13:15:00",1.61,"P","America/Los_Angeles"
"5717","USGS","11022830","2024-10-30 13:30:00",1.61,"P","America/Los_Angeles"
"5718","USGS","11022830","2024-10-30 13:45:00",1.61,"P","America/Los_Angeles"
"5719","USGS","11022830","2024-10-30 14:00:00",1.61,"P","America/Los_Angeles"
"5720","USGS","11022830","2024-10-30 14:15:00",1.61,"P","America/Los_Angeles"
"5721","USGS","11022830","2024-10-30 14:30:00",1.61,"P","America/Los_Angeles"
"5722","USGS","11022830","2024-10-30 14:45:00",1.61,"P","America/Los_Angeles"
"5723","USGS","11022830","2024-10-30 15:00:00",1.61,"P","America/Los_Angeles"
"5724","USGS","11022830","2024-10-30 15:15:00",1.61,"P","America/Los_Angeles"
"5725","USGS","11022830","2024-10-30 15:30:00",1.61,"P","America/Los_Angeles"
"5726","USGS","11022830","2024-10-30 15:45:00",1.61,"P","America/Los_Angeles"
"5727","USGS","11022830","2024-10-30 16:00:00",1.61,"P","America/Los_Angeles"
"5728","USGS","11022830","2024-10-30 16:15:00",1.61,"P","America/Los_Angeles"
"5729","USGS","11022830","2024-10-30 16:30:00",1.61,"P","America/Los_Angeles"
"5730","USGS","11022830","2024-10-30 16:45:00",1.6,"P","America/Los_Angeles"
"5731","USGS","11022830","2024-10-30 17:00:00",1.6,"P","America/Los_Angeles"
"5732","USGS","11022830","2024-10-30 17:15:00",1.6,"P","America/Los_Angeles"
"5733","USGS","11022830","2024-10-30 17:30:00",1.6,"P","America/Los_Angeles"
"5734","USGS","11022830","2024-10-30 17:45:00",1.6,"P","America/Los_Angeles"
"5735","USGS","11022830","2024-10-30 18:00:00",1.6,"P","America/Los_Angeles"
"5736","USGS","11022830","2024-10-30 18:15:00",1.6,"P","America/Los_Angeles"
"5737","USGS","11022830","2024-10-30 18:30:00",1.6,"P","America/Los_Angeles"
"5738","USGS","11022830","2024-10-30 18:45:00",1.6,"P","America/Los_Angeles"
"5739","USGS","11022830","2024-10-30 19:00:00",1.6,"P","America/Los_Angeles"
"5740","USGS","11022830","2024-10-30 19:15:00",1.6,"P","America/Los_Angeles"
"5741","USGS","11022830","2024-10-30 19:30:00",1.6,"P","America/Los_Angeles"
"5742","USGS","11022830","2024-10-30 19:45:00",1.6,"P","America/Los_Angeles"
"5743","USGS","11022830","2024-10-30 20:00:00",1.6,"P","America/Los_Angeles"
"5744","USGS","11022830","2024-10-30 20:15:00",1.61,"P","America/Los_Angeles"
"5745","USGS","11022830","2024-10-30 20:30:00",1.6,"P","America/Los_Angeles"
"5746","USGS","11022830","2024-10-30 20:45:00",1.61,"P","America/Los_Angeles"
"5747","USGS","11022830","2024-10-30 21:00:00",1.61,"P","America/Los_Angeles"
"5748","USGS","11022830","2024-10-30 21:15:00",1.61,"P","America/Los_Angeles"
"5749","USGS","11022830","2024-10-30 21:30:00",1.61,"P","America/Los_Angeles"
"5750","USGS","11022830","2024-10-30 21:45:00",1.61,"P","America/Los_Angeles"
"5751","USGS","11022830","2024-10-30 22:00:00",1.61,"P","America/Los_Angeles"
"5752","USGS","11022830","2024-10-30 22:15:00",1.61,"P","America/Los_Angeles"
"5753","USGS","11022830","2024-10-30 22:30:00",1.61,"P","America/Los_Angeles"
"5754","USGS","11022830","2024-10-30 22:45:00",1.61,"P","America/Los_Angeles"
"5755","USGS","11022830","2024-10-30 23:00:00",1.61,"P","America/Los_Angeles"
"5756","USGS","11022830","2024-10-30 23:15:00",1.62,"P","America/Los_Angeles"
"5757","USGS","11022830","2024-10-30 23:30:00",1.62,"P","America/Los_Angeles"
"5758","USGS","11022830","2024-10-30 23:45:00",1.62,"P","America/Los_Angeles"
"5759","USGS","11022830","2024-10-31 00:00:00",1.62,"P","America/Los_Angeles"
"5760","USGS","11022830","2024-10-31 00:15:00",1.62,"P","America/Los_Angeles"
"5761","USGS","11022830","2024-10-31 00:30:00",1.62,"P","America/Los_Angeles"
"5762","USGS","11022830","2024-10-31 00:45:00",1.62,"P","America/Los_Angeles"
"5763","USGS","11022830","2024-10-31 01:00:00",1.62,"P","America/Los_Angeles"
"5764","USGS","11022830","2024-10-31 01:15:00",1.62,"P","America/Los_Angeles"
"5765","USGS","11022830","2024-10-31 01:30:00",1.62,"P","America/Los_Angeles"
"5766","USGS","11022830","2024-10-31 01:45:00",1.62,"P","America/Los_Angeles"
"5767","USGS","11022830","2024-10-31 02:00:00",1.62,"P","America/Los_Angeles"
"5768","USGS","11022830","2024-10-31 02:15:00",1.62,"P","America/Los_Angeles"
"5769","USGS","11022830","2024-10-31 02:30:00",1.62,"P","America/Los_Angeles"
"5770","USGS","11022830","2024-10-31 02:45:00",1.62,"P","America/Los_Angeles"
"5771","USGS","11022830","2024-10-31 03:00:00",1.62,"P","America/Los_Angeles"
"5772","USGS","11022830","2024-10-31 03:15:00",1.62,"P","America/Los_Angeles"
"5773","USGS","11022830","2024-10-31 03:30:00",1.62,"P","America/Los_Angeles"
"5774","USGS","11022830","2024-10-31 03:45:00",1.62,"P","America/Los_Angeles"
"5775","USGS","11022830","2024-10-31 04:00:00",1.62,"P","America/Los_Angeles"
"5776","USGS","11022830","2024-10-31 04:15:00",1.62,"P","America/Los_Angeles"
"5777","USGS","11022830","2024-10-31 04:30:00",1.62,"P","America/Los_Angeles"
"5778","USGS","11022830","2024-10-31 04:45:00",1.62,"P","America/Los_Angeles"
"5779","USGS","11022830","2024-10-31 05:00:00",1.62,"P","America/Los_Angeles"
"5780","USGS","11022830","2024-10-31 05:15:00",1.62,"P","America/Los_Angeles"
"5781","USGS","11022830","2024-10-31 05:30:00",1.62,"P","America/Los_Angeles"
"5782","USGS","11022830","2024-10-31 05:45:00",1.62,"P","America/Los_Angeles"
"5783","USGS","11022830","2024-10-31 06:00:00",1.62,"P","America/Los_Angeles"
"5784","USGS","11022830","2024-10-31 06:15:00",1.62,"P","America/Los_Angeles"
"5785","USGS","11022830","2024-10-31 06:30:00",1.62,"P","America/Los_Angeles"
"5786","USGS","11022830","2024-10-31 06:45:00",1.62,"P","America/Los_Angeles"
"5787","USGS","11022830","2024-10-31 07:00:00",1.62,"P","America/Los_Angeles"
"5788","USGS","11022830","2024-10-31 07:15:00",1.63,"P","America/Los_Angeles"
"5789","USGS","11022830","2024-10-31 07:30:00",1.63,"P","America/Los_Angeles"
"5790","USGS","11022830","2024-10-31 07:45:00",1.63,"P","America/Los_Angeles"
"5791","USGS","11022830","2024-10-31 08:00:00",1.62,"P","America/Los_Angeles"
"5792","USGS","11022830","2024-10-31 08:15:00",1.63,"P","America/Los_Angeles"
"5793","USGS","11022830","2024-10-31 08:30:00",1.63,"P","America/Los_Angeles"
"5794","USGS","11022830","2024-10-31 08:45:00",1.63,"P","America/Los_Angeles"
"5795","USGS","11022830","2024-10-31 09:00:00",1.63,"P","America/Los_Angeles"
"5796","USGS","11022830","2024-10-31 09:15:00",1.63,"P","America/Los_Angeles"
"5797","USGS","11022830","2024-10-31 09:30:00",1.63,"P","America/Los_Angeles"
"5798","USGS","11022830","2024-10-31 09:45:00",1.62,"P","America/Los_Angeles"
"5799","USGS","11022830","2024-10-31 10:00:00",1.63,"P","America/Los_Angeles"
"5800","USGS","11022830","2024-10-31 10:15:00",1.62,"P","America/Los_Angeles"
"5801","USGS","11022830","2024-10-31 10:30:00",1.62,"P","America/Los_Angeles"
"5802","USGS","11022830","2024-10-31 10:45:00",1.62,"P","America/Los_Angeles"
"5803","USGS","11022830","2024-10-31 11:00:00",1.62,"P","America/Los_Angeles"
"5804","USGS","11022830","2024-10-31 11:15:00",1.62,"P","America/Los_Angeles"
"5805","USGS","11022830","2024-10-31 11:30:00",1.62,"P","America/Los_Angeles"
"5806","USGS","11022830","2024-10-31 11:45:00",1.62,"P","America/Los_Angeles"
"5807","USGS","11022830","2024-10-31 12:00:00",1.62,"P","America/Los_Angeles"
"5808","USGS","11022830","2024-10-31 12:15:00",1.62,"P","America/Los_Angeles"
"5809","USGS","11022830","2024-10-31 12:30:00",1.62,"P","America/Los_Angeles"
"5810","USGS","11022830","2024-10-31 12:45:00",1.61,"P","America/Los_Angeles"
"5811","USGS","11022830","2024-10-31 13:00:00",1.62,"P","America/Los_Angeles"
"5812","USGS","11022830","2024-10-31 13:15:00",1.62,"P","America/Los_Angeles"
"5813","USGS","11022830","2024-10-31 13:30:00",1.61,"P","America/Los_Angeles"
"5814","USGS","11022830","2024-10-31 13:45:00",1.62,"P","America/Los_Angeles"
"5815","USGS","11022830","2024-10-31 14:00:00",1.62,"P","America/Los_Angeles"
"5816","USGS","11022830","2024-10-31 14:15:00",1.62,"P","America/Los_Angeles"
"5817","USGS","11022830","2024-10-31 14:30:00",1.62,"P","America/Los_Angeles"
"5818","USGS","11022830","2024-10-31 14:45:00",1.62,"P","America/Los_Angeles"
"5819","USGS","11022830","2024-10-31 15:00:00",1.62,"P","America/Los_Angeles"
"5820","USGS","11022830","2024-10-31 15:15:00",1.62,"P","America/Los_Angeles"
"5821","USGS","11022830","2024-10-31 15:30:00",1.62,"P","America/Los_Angeles"
"5822","USGS","11022830","2024-10-31 15:45:00",1.62,"P","America/Los_Angeles"
"5823","USGS","11022830","2024-10-31 16:00:00",1.62,"P","America/Los_Angeles"
"5824","USGS","11022830","2024-10-31 16:15:00",1.62,"P","America/Los_Angeles"
"5825","USGS","11022830","2024-10-31 16:30:00",1.62,"P","America/Los_Angeles"
"5826","USGS","11022830","2024-10-31 16:45:00",1.62,"P","America/Los_Angeles"
"5827","USGS","11022830","2024-10-31 17:00:00",1.62,"P","America/Los_Angeles"
"5828","USGS","11022830","2024-10-31 17:15:00",1.62,"P","America/Los_Angeles"
"5829","USGS","11022830","2024-10-31 17:30:00",1.62,"P","America/Los_Angeles"
"5830","USGS","11022830","2024-10-31 17:45:00",1.61,"P","America/Los_Angeles"
"5831","USGS","11022830","2024-10-31 18:00:00",1.61,"P","America/Los_Angeles"
"5832","USGS","11022830","2024-10-31 18:15:00",1.61,"P","America/Los_Angeles"
"5833","USGS","11022830","2024-10-31 18:30:00",1.61,"P","America/Los_Angeles"
"5834","USGS","11022830","2024-10-31 18:45:00",1.61,"P","America/Los_Angeles"
"5835","USGS","11022830","2024-10-31 19:00:00",1.61,"P","America/Los_Angeles"
"5836","USGS","11022830","2024-10-31 19:15:00",1.61,"P","America/Los_Angeles"
"5837","USGS","11022830","2024-10-31 19:30:00",1.61,"P","America/Los_Angeles"
"5838","USGS","11022830","2024-10-31 19:45:00",1.61,"P","America/Los_Angeles"
"5839","USGS","11022830","2024-10-31 20:00:00",1.61,"P","America/Los_Angeles"
"5840","USGS","11022830","2024-10-31 20:15:00",1.61,"P","America/Los_Angeles"
"5841","USGS","11022830","2024-10-31 20:30:00",1.61,"P","America/Los_Angeles"
"5842","USGS","11022830","2024-10-31 20:45:00",1.61,"P","America/Los_Angeles"
"5843","USGS","11022830","2024-10-31 21:00:00",1.61,"P","America/Los_Angeles"
"5844","USGS","11022830","2024-10-31 21:15:00",1.61,"P","America/Los_Angeles"
"5845","USGS","11022830","2024-10-31 21:30:00",1.61,"P","America/Los_Angeles"
"5846","USGS","11022830","2024-10-31 21:45:00",1.61,"P","America/Los_Angeles"
"5847","USGS","11022830","2024-10-31 22:00:00",1.61,"P","America/Los_Angeles"
"5848","USGS","11022830","2024-10-31 22:15:00",1.61,"P","America/Los_Angeles"
"5849","USGS","11022830","2024-10-31 22:30:00",1.62,"P","America/Los_Angeles"
"5850","USGS","11022830","2024-10-31 22:45:00",1.61,"P","America/Los_Angeles"
"5851","USGS","11022830","2024-10-31 23:00:00",1.61,"P","America/Los_Angeles"
"5852","USGS","11022830","2024-10-31 23:15:00",1.62,"P","America/Los_Angeles"
"5853","USGS","11022830","2024-10-31 23:30:00",1.62,"P","America/Los_Angeles"
"5854","USGS","11022830","2024-10-31 23:45:00",1.62,"P","America/Los_Angeles"
"5855","USGS","11022830","2024-11-01 00:00:00",1.62,"P","America/Los_Angeles"
"5856","USGS","11022830","2024-11-01 00:15:00",1.62,"P","America/Los_Angeles"
"5857","USGS","11022830","2024-11-01 00:30:00",1.62,"P","America/Los_Angeles"
"5858","USGS","11022830","2024-11-01 00:45:00",1.62,"P","America/Los_Angeles"
"5859","USGS","11022830","2024-11-01 01:00:00",1.62,"P","America/Los_Angeles"
"5860","USGS","11022830","2024-11-01 01:15:00",1.62,"P","America/Los_Angeles"
"5861","USGS","11022830","2024-11-01 01:30:00",1.62,"P","America/Los_Angeles"
"5862","USGS","11022830","2024-11-01 01:45:00",1.63,"P","America/Los_Angeles"
"5863","USGS","11022830","2024-11-01 02:00:00",1.62,"P","America/Los_Angeles"
"5864","USGS","11022830","2024-11-01 02:15:00",1.63,"P","America/Los_Angeles"
"5865","USGS","11022830","2024-11-01 02:30:00",1.63,"P","America/Los_Angeles"
"5866","USGS","11022830","2024-11-01 02:45:00",1.62,"P","America/Los_Angeles"
"5867","USGS","11022830","2024-11-01 03:00:00",1.63,"P","America/Los_Angeles"
"5868","USGS","11022830","2024-11-01 03:15:00",1.63,"P","America/Los_Angeles"
"5869","USGS","11022830","2024-11-01 03:30:00",1.63,"P","America/Los_Angeles"
"5870","USGS","11022830","2024-11-01 03:45:00",1.63,"P","America/Los_Angeles"
"5871","USGS","11022830","2024-11-01 04:00:00",1.63,"P","America/Los_Angeles"
"5872","USGS","11022830","2024-11-01 04:15:00",1.63,"P","America/Los_Angeles"
"5873","USGS","11022830","2024-11-01 04:30:00",1.63,"P","America/Los_Angeles"
"5874","USGS","11022830","2024-11-01 04:45:00",1.63,"P","America/Los_Angeles"
"5875","USGS","11022830","2024-11-01 05:00:00",1.63,"P","America/Los_Angeles"
"5876","USGS","11022830","2024-11-01 05:15:00",1.63,"P","America/Los_Angeles"
"5877","USGS","11022830","2024-11-01 05:30:00",1.63,"P","America/Los_Angeles"
"5878","USGS","11022830","2024-11-01 05:45:00",1.63,"P","America/Los_Angeles"
"5879","USGS","11022830","2024-11-01 06:00:00",1.63,"P","America/Los_Angeles"
"5880","USGS","11022830","2024-11-01 06:15:00",1.63,"P","America/Los_Angeles"
"5881","USGS","11022830","2024-11-01 06:30:00",1.63,"P","America/Los_Angeles"
"5882","USGS","11022830","2024-11-01 06:45:00",1.63,"P","America/Los_Angeles"
"5883","USGS","11022830","2024-11-01 07:00:00",1.63,"P","America/Los_Angeles"
"5884","USGS","11022830","2024-11-01 07:15:00",1.63,"P","America/Los_Angeles"
"5885","USGS","11022830","2024-11-01 07:30:00",1.63,"P","America/Los_Angeles"
"5886","USGS","11022830","2024-11-01 07:45:00",1.63,"P","America/Los_Angeles"
"5887","USGS","11022830","2024-11-01 08:00:00",1.63,"P","America/Los_Angeles"
"5888","USGS","11022830","2024-11-01 08:15:00",1.64,"P","America/Los_Angeles"
"5889","USGS","11022830","2024-11-01 08:30:00",1.63,"P","America/Los_Angeles"
"5890","USGS","11022830","2024-11-01 08:45:00",1.63,"P","America/Los_Angeles"
"5891","USGS","11022830","2024-11-01 09:00:00",1.63,"P","America/Los_Angeles"
"5892","USGS","11022830","2024-11-01 09:15:00",1.63,"P","America/Los_Angeles"
"5893","USGS","11022830","2024-11-01 09:30:00",1.63,"P","America/Los_Angeles"
"5894","USGS","11022830","2024-11-01 09:45:00",1.63,"P","America/Los_Angeles"
"5895","USGS","11022830","2024-11-01 10:00:00",1.63,"P","America/Los_Angeles"
"5896","USGS","11022830","2024-11-01 10:15:00",1.63,"P","America/Los_Angeles"
"5897","USGS","11022830","2024-11-01 10:30:00",1.63,"P","America/Los_Angeles"
"5898","USGS","11022830","2024-11-01 10:45:00",1.63,"P","America/Los_Angeles"
"5899","USGS","11022830","2024-11-01 11:00:00",1.63,"P","America/Los_Angeles"
"5900","USGS","11022830","2024-11-01 11:15:00",1.63,"P","America/Los_Angeles"
"5901","USGS","11022830","2024-11-01 11:30:00",1.63,"P","America/Los_Angeles"
"5902","USGS","11022830","2024-11-01 11:45:00",1.63,"P","America/Los_Angeles"
"5903","USGS","11022830","2024-11-01 12:00:00",1.63,"P","America/Los_Angeles"
"5904","USGS","11022830","2024-11-01 12:15:00",1.63,"P","America/Los_Angeles"
"5905","USGS","11022830","2024-11-01 12:30:00",1.63,"P","America/Los_Angeles"
"5906","USGS","11022830","2024-11-01 12:45:00",1.62,"P","America/Los_Angeles"
"5907","USGS","11022830","2024-11-01 13:00:00",1.62,"P","America/Los_Angeles"
"5908","USGS","11022830","2024-11-01 13:15:00",1.62,"P","America/Los_Angeles"
"5909","USGS","11022830","2024-11-01 13:30:00",1.62,"P","America/Los_Angeles"
"5910","USGS","11022830","2024-11-01 13:45:00",1.62,"P","America/Los_Angeles"
"5911","USGS","11022830","2024-11-01 14:00:00",1.62,"P","America/Los_Angeles"
"5912","USGS","11022830","2024-11-01 14:15:00",1.62,"P","America/Los_Angeles"
"5913","USGS","11022830","2024-11-01 14:30:00",1.62,"P","America/Los_Angeles"
"5914","USGS","11022830","2024-11-01 14:45:00",1.62,"P","America/Los_Angeles"
"5915","USGS","11022830","2024-11-01 15:00:00",1.62,"P","America/Los_Angeles"
"5916","USGS","11022830","2024-11-01 15:15:00",1.62,"P","America/Los_Angeles"
"5917","USGS","11022830","2024-11-01 15:30:00",1.62,"P","America/Los_Angeles"
"5918","USGS","11022830","2024-11-01 15:45:00",1.62,"P","America/Los_Angeles"
"5919","USGS","11022830","2024-11-01 16:00:00",1.62,"P","America/Los_Angeles"
"5920","USGS","11022830","2024-11-01 16:15:00",1.62,"P","America/Los_Angeles"
"5921","USGS","11022830","2024-11-01 16:30:00",1.62,"P","America/Los_Angeles"
"5922","USGS","11022830","2024-11-01 16:45:00",1.62,"P","America/Los_Angeles"
"5923","USGS","11022830","2024-11-01 17:00:00",1.62,"P","America/Los_Angeles"
"5924","USGS","11022830","2024-11-01 17:15:00",1.62,"P","America/Los_Angeles"
"5925","USGS","11022830","2024-11-01 17:30:00",1.61,"P","America/Los_Angeles"
"5926","USGS","11022830","2024-11-01 17:45:00",1.62,"P","America/Los_Angeles"
"5927","USGS","11022830","2024-11-01 18:00:00",1.61,"P","America/Los_Angeles"
"5928","USGS","11022830","2024-11-01 18:15:00",1.61,"P","America/Los_Angeles"
"5929","USGS","11022830","2024-11-01 18:30:00",1.61,"P","America/Los_Angeles"
"5930","USGS","11022830","2024-11-01 18:45:00",1.61,"P","America/Los_Angeles"
"5931","USGS","11022830","2024-11-01 19:00:00",1.61,"P","America/Los_Angeles"
"5932","USGS","11022830","2024-11-01 19:15:00",1.61,"P","America/Los_Angeles"
"5933","USGS","11022830","2024-11-01 19:30:00",1.61,"P","America/Los_Angeles"
"5934","USGS","11022830","2024-11-01 19:45:00",1.61,"P","America/Los_Angeles"
"5935","USGS","11022830","2024-11-01 20:00:00",1.61,"P","America/Los_Angeles"
"5936","USGS","11022830","2024-11-01 20:15:00",1.62,"P","America/Los_Angeles"
"5937","USGS","11022830","2024-11-01 20:30:00",1.61,"P","America/Los_Angeles"
"5938","USGS","11022830","2024-11-01 20:45:00",1.62,"P","America/Los_Angeles"
"5939","USGS","11022830","2024-11-01 21:00:00",1.62,"P","America/Los_Angeles"
"5940","USGS","11022830","2024-11-01 21:15:00",1.62,"P","America/Los_Angeles"
"5941","USGS","11022830","2024-11-01 21:30:00",1.62,"P","America/Los_Angeles"
"5942","USGS","11022830","2024-11-01 21:45:00",1.62,"P","America/Los_Angeles"
"5943","USGS","11022830","2024-11-01 22:00:00",1.62,"P","America/Los_Angeles"
"5944","USGS","11022830","2024-11-01 22:15:00",1.62,"P","America/Los_Angeles"
"5945","USGS","11022830","2024-11-01 22:30:00",1.62,"P","America/Los_Angeles"
"5946","USGS","11022830","2024-11-01 22:45:00",1.62,"P","America/Los_Angeles"
"5947","USGS","11022830","2024-11-01 23:00:00",1.62,"P","America/Los_Angeles"
"5948","USGS","11022830","2024-11-01 23:15:00",1.62,"P","America/Los_Angeles"
"5949","USGS","11022830","2024-11-01 23:30:00",1.62,"P","America/Los_Angeles"
"5950","USGS","11022830","2024-11-01 23:45:00",1.62,"P","America/Los_Angeles"
"5951","USGS","11022830","2024-11-02 00:00:00",1.62,"P","America/Los_Angeles"
"5952","USGS","11022830","2024-11-02 00:15:00",1.62,"P","America/Los_Angeles"
"5953","USGS","11022830","2024-11-02 00:30:00",1.62,"P","America/Los_Angeles"
"5954","USGS","11022830","2024-11-02 00:45:00",1.62,"P","America/Los_Angeles"
"5955","USGS","11022830","2024-11-02 01:00:00",1.62,"P","America/Los_Angeles"
"5956","USGS","11022830","2024-11-02 01:15:00",1.62,"P","America/Los_Angeles"
"5957","USGS","11022830","2024-11-02 01:30:00",1.62,"P","America/Los_Angeles"
"5958","USGS","11022830","2024-11-02 01:45:00",1.62,"P","America/Los_Angeles"
"5959","USGS","11022830","2024-11-02 02:00:00",1.62,"P","America/Los_Angeles"
"5960","USGS","11022830","2024-11-02 02:15:00",1.62,"P","America/Los_Angeles"
"5961","USGS","11022830","2024-11-02 02:30:00",1.62,"P","America/Los_Angeles"
"5962","USGS","11022830","2024-11-02 02:45:00",1.62,"P","America/Los_Angeles"
"5963","USGS","11022830","2024-11-02 03:00:00",1.62,"P","America/Los_Angeles"
"5964","USGS","11022830","2024-11-02 03:15:00",1.62,"P","America/Los_Angeles"
"5965","USGS","11022830","2024-11-02 03:30:00",1.62,"P","America/Los_Angeles"
"5966","USGS","11022830","2024-11-02 03:45:00",1.62,"P","America/Los_Angeles"
"5967","USGS","11022830","2024-11-02 04:00:00",1.62,"P","America/Los_Angeles"
"5968","USGS","11022830","2024-11-02 04:15:00",1.62,"P","America/Los_Angeles"
"5969","USGS","11022830","2024-11-02 04:30:00",1.62,"P","America/Los_Angeles"
"5970","USGS","11022830","2024-11-02 04:45:00",1.62,"P","America/Los_Angeles"
"5971","USGS","11022830","2024-11-02 05:00:00",1.62,"P","America/Los_Angeles"
"5972","USGS","11022830","2024-11-02 05:15:00",1.63,"P","America/Los_Angeles"
"5973","USGS","11022830","2024-11-02 05:30:00",1.63,"P","America/Los_Angeles"
"5974","USGS","11022830","2024-11-02 05:45:00",1.63,"P","America/Los_Angeles"
"5975","USGS","11022830","2024-11-02 06:00:00",1.63,"P","America/Los_Angeles"
"5976","USGS","11022830","2024-11-02 06:15:00",1.62,"P","America/Los_Angeles"
"5977","USGS","11022830","2024-11-02 06:30:00",1.63,"P","America/Los_Angeles"
"5978","USGS","11022830","2024-11-02 06:45:00",1.63,"P","America/Los_Angeles"
"5979","USGS","11022830","2024-11-02 07:00:00",1.63,"P","America/Los_Angeles"
"5980","USGS","11022830","2024-11-02 07:15:00",1.63,"P","America/Los_Angeles"
"5981","USGS","11022830","2024-11-02 07:30:00",1.63,"P","America/Los_Angeles"
"5982","USGS","11022830","2024-11-02 07:45:00",1.63,"P","America/Los_Angeles"
"5983","USGS","11022830","2024-11-02 08:00:00",1.64,"P","America/Los_Angeles"
"5984","USGS","11022830","2024-11-02 08:15:00",1.64,"P","America/Los_Angeles"
"5985","USGS","11022830","2024-11-02 08:30:00",1.64,"P","America/Los_Angeles"
"5986","USGS","11022830","2024-11-02 08:45:00",1.64,"P","America/Los_Angeles"
"5987","USGS","11022830","2024-11-02 09:00:00",1.63,"P","America/Los_Angeles"
"5988","USGS","11022830","2024-11-02 09:15:00",1.64,"P","America/Los_Angeles"
"5989","USGS","11022830","2024-11-02 09:30:00",1.63,"P","America/Los_Angeles"
"5990","USGS","11022830","2024-11-02 09:45:00",1.64,"P","America/Los_Angeles"
"5991","USGS","11022830","2024-11-02 10:00:00",1.63,"P","America/Los_Angeles"
"5992","USGS","11022830","2024-11-02 10:15:00",1.63,"P","America/Los_Angeles"
"5993","USGS","11022830","2024-11-02 10:30:00",1.64,"P","America/Los_Angeles"
"5994","USGS","11022830","2024-11-02 10:45:00",1.64,"P","America/Los_Angeles"
"5995","USGS","11022830","2024-11-02 11:00:00",1.63,"P","America/Los_Angeles"
"5996","USGS","11022830","2024-11-02 11:15:00",1.63,"P","America/Los_Angeles"
"5997","USGS","11022830","2024-11-02 11:30:00",1.63,"P","America/Los_Angeles"
"5998","USGS","11022830","2024-11-02 11:45:00",1.63,"P","America/Los_Angeles"
"5999","USGS","11022830","2024-11-02 12:00:00",1.63,"P","America/Los_Angeles"
"6000","USGS","11022830","2024-11-02 12:15:00",1.63,"P","America/Los_Angeles"
"6001","USGS","11022830","2024-11-02 12:30:00",1.63,"P","America/Los_Angeles"
"6002","USGS","11022830","2024-11-02 12:45:00",1.63,"P","America/Los_Angeles"
"6003","USGS","11022830","2024-11-02 13:00:00",1.63,"P","America/Los_Angeles"
"6004","USGS","11022830","2024-11-02 13:15:00",1.63,"P","America/Los_Angeles"
"6005","USGS","11022830","2024-11-02 13:30:00",1.63,"P","America/Los_Angeles"
"6006","USGS","11022830","2024-11-02 13:45:00",1.63,"P","America/Los_Angeles"
"6007","USGS","11022830","2024-11-02 14:00:00",1.62,"P","America/Los_Angeles"
"6008","USGS","11022830","2024-11-02 14:15:00",1.62,"P","America/Los_Angeles"
"6009","USGS","11022830","2024-11-02 14:30:00",1.62,"P","America/Los_Angeles"
"6010","USGS","11022830","2024-11-02 14:45:00",1.62,"P","America/Los_Angeles"
"6011","USGS","11022830","2024-11-02 15:00:00",1.62,"P","America/Los_Angeles"
"6012","USGS","11022830","2024-11-02 15:15:00",1.61,"P","America/Los_Angeles"
"6013","USGS","11022830","2024-11-02 15:30:00",1.61,"P","America/Los_Angeles"
"6014","USGS","11022830","2024-11-02 15:45:00",1.61,"P","America/Los_Angeles"
"6015","USGS","11022830","2024-11-02 16:00:00",1.61,"P","America/Los_Angeles"
"6016","USGS","11022830","2024-11-02 16:15:00",1.61,"P","America/Los_Angeles"
"6017","USGS","11022830","2024-11-02 16:30:00",1.61,"P","America/Los_Angeles"
"6018","USGS","11022830","2024-11-02 16:45:00",1.61,"P","America/Los_Angeles"
"6019","USGS","11022830","2024-11-02 17:00:00",1.61,"P","America/Los_Angeles"
"6020","USGS","11022830","2024-11-02 17:15:00",1.61,"P","America/Los_Angeles"
"6021","USGS","11022830","2024-11-02 17:30:00",1.61,"P","America/Los_Angeles"
"6022","USGS","11022830","2024-11-02 17:45:00",1.61,"P","America/Los_Angeles"
"6023","USGS","11022830","2024-11-02 18:00:00",1.61,"P","America/Los_Angeles"
"6024","USGS","11022830","2024-11-02 18:15:00",1.61,"P","America/Los_Angeles"
"6025","USGS","11022830","2024-11-02 18:30:00",1.61,"P","America/Los_Angeles"
"6026","USGS","11022830","2024-11-02 18:45:00",1.61,"P","America/Los_Angeles"
"6027","USGS","11022830","2024-11-02 19:00:00",1.61,"P","America/Los_Angeles"
"6028","USGS","11022830","2024-11-02 19:15:00",1.61,"P","America/Los_Angeles"
"6029","USGS","11022830","2024-11-02 19:30:00",1.61,"P","America/Los_Angeles"
